date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:34:39	1387/1387	---M--	200	added ('OK')	image/png	etag:%2255ed278dc385d31:0%22	https://www.edukitinc.com/Themes/Webmoco.Responsive.No1/Content/images/cap-icon.png	/home/jredmond/websites/EduKitinc_com/www.edukitinc.com/Themes/Webmoco.Responsive.No1/Content/images/cap-icon.png	(from https://www.edukitinc.com/about-us)
14:34:40	1523/1523	---M--	200	added ('OK')	image/png	etag:%2248671a8ec385d31:0%22	https://www.edukitinc.com/Themes/Webmoco.Responsive.No1/Content/images/hand-icon.png	/home/jredmond/websites/EduKitinc_com/www.edukitinc.com/Themes/Webmoco.Responsive.No1/Content/images/hand-icon.png	(from https://www.edukitinc.com/about-us)
14:34:43	50857/50857	---M--	200	added ('OK')	image/png	etag:%227634a8ec385d31:0%22	https://www.edukitinc.com/Themes/Webmoco.Responsive.No1/Content/images/heart.png	/home/jredmond/websites/EduKitinc_com/www.edukitinc.com/Themes/Webmoco.Responsive.No1/Content/images/heart.png	(from https://www.edukitinc.com/about-us)
14:34:44	0/-1	---M--	301	error ('')			https://www.edukitinc.com/privacy-policy	/home/jredmond/websites/EduKitinc_com/www.edukitinc.com/privacy-policy.72.delayed	(from https://www.edukitinc.com/about-us)
14:34:44	116840/116840	---M-Z	200	added ('OK')	text/css	etag:%22ff39aa1d75bfdb1:0%22	https://www.edukitinc.com/Themes/Webmoco.Responsive.No1/Styles/style.css	/home/jredmond/websites/EduKitinc_com/www.edukitinc.com/Themes/Webmoco.Responsive.No1/Styles/style.css	(from https://www.edukitinc.com/online-school-supplies)
14:34:45	6078/6078	---M-Z	200	added ('OK')	text/css	etag:%22704e424c8087d71:0%22	https://www.edukitinc.com/Themes/Webmoco.Responsive.No1/PillarPage/pillar-page-css.css	/home/jredmond/websites/EduKitinc_com/www.edukitinc.com/Themes/Webmoco.Responsive.No1/PillarPage/pillar-page-css.css	(from https://www.edukitinc.com/online-school-supplies)
14:34:47	22812/22812	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2002%20Jul%202025%2021:34:47%20GMT	https://www.edukitinc.com/blog/08/13/2020/family-activities-to-do-before-school-begins	/home/jredmond/websites/EduKitinc_com/www.edukitinc.com/blog/08/13/2020/family-activities-to-do-before-school-begins.76.delayed	(from https://www.edukitinc.com/online-school-supplies)
14:34:48	859520/859520	---M--	200	added ('OK')	image/jpeg	etag:%22ec333c4c8087d71:0%22	https://www.edukitinc.com/Themes/Webmoco.Responsive.No1/PillarPage/Images/school-kits-for-schools-parents.jpg	/home/jredmond/websites/EduKitinc_com/www.edukitinc.com/Themes/Webmoco.Responsive.No1/PillarPage/Images/school-kits-for-schools-parents.jpg	(from https://www.edukitinc.com/online-school-supplies)
14:34:48	22840/22840	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2002%20Jul%202025%2021:34:47%20GMT	https://www.edukitinc.com/blog/07/14/2020/how-to-prepare-for-the-2021-22-school-year-student-edition	/home/jredmond/websites/EduKitinc_com/www.edukitinc.com/blog/07/14/2020/how-to-prepare-for-the-2021-22-school-year-student-edition.77.delayed	(from https://www.edukitinc.com/online-school-supplies)
14:34:49	22850/22850	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2002%20Jul%202025%2021:34:49%20GMT	https://www.edukitinc.com/blog/09/16/2020/5-school-supplies-every-elementary-student-can-t-have-enough-of	/home/jredmond/websites/EduKitinc_com/www.edukitinc.com/blog/09/16/2020/5-school-supplies-every-elementary-student-can-t-have-enough-of.78.delayed	(from https://www.edukitinc.com/online-school-supplies)
14:34:50	22838/22838	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2002%20Jul%202025%2021:34:50%20GMT	https://www.edukitinc.com/blog/07/02/2020/how-school-supply-kits-help-foster-success-in-your-school	/home/jredmond/websites/EduKitinc_com/www.edukitinc.com/blog/07/02/2020/how-school-supply-kits-help-foster-success-in-your-school.79.delayed	(from https://www.edukitinc.com/online-school-supplies)
14:34:51	43960/43960	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jul%202025%2021:34:51%20GMT	https://www.edukitinc.com/School-Information	/home/jredmond/websites/EduKitinc_com/www.edukitinc.com/School-Information-2.html	(from https://www.edukitinc.com/online-school-supplies)
14:34:52	22842/22842	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2002%20Jul%202025%2021:34:52%20GMT	https://www.edukitinc.com/blog/04/09/2020/introducing-edukit-s-home-supply-kits-for-distance-learning	/home/jredmond/websites/EduKitinc_com/www.edukitinc.com/blog/04/09/2020/introducing-edukit-s-home-supply-kits-for-distance-learning.7b.delayed	(from https://www.edukitinc.com/online-school-supplies)
14:34:53	23017/23017	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jul%202025%2021:34:53%20GMT	https://www.edukitinc.com/schools/1339/EduKit%20Home%20Kits%20Colorado%20Springs,%20CO	/home/jredmond/websites/EduKitinc_com/www.edukitinc.com/schools/1339/EduKit%20Home%20Kits%20Colorado%20Springs,%20CO.html	(from https://www.edukitinc.com/online-school-supplies)
14:34:55	22826/22826	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2002%20Jul%202025%2021:34:56%20GMT	https://www.edukitinc.com/blog/08/10/2020/how-to-get-your-children-back-into-a-school-routine	/home/jredmond/websites/EduKitinc_com/www.edukitinc.com/blog/08/10/2020/how-to-get-your-children-back-into-a-school-routine.7e.delayed	(from https://www.edukitinc.com/online-school-supplies)
14:34:56	527030/527030	---M--	200	added ('OK')	image/jpeg	etag:%22f90364c8087d71:0%22	https://www.edukitinc.com/Themes/Webmoco.Responsive.No1/PillarPage/Images/parents-minimize-stress.jpg	/home/jredmond/websites/EduKitinc_com/www.edukitinc.com/Themes/Webmoco.Responsive.No1/PillarPage/Images/parents-minimize-stress.jpg	(from https://www.edukitinc.com/online-school-supplies)
14:34:57	22840/22840	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2002%20Jul%202025%2021:34:58%20GMT	https://www.edukitinc.com/blog/07/08/2020/how-to-prepare-for-the-2020-21-school-year-teacher-edition	/home/jredmond/websites/EduKitinc_com/www.edukitinc.com/blog/07/08/2020/how-to-prepare-for-the-2020-21-school-year-teacher-edition.80.delayed	(from https://www.edukitinc.com/online-school-supplies)
14:34:58	717822/717822	---M--	200	added ('OK')	image/jpeg	etag:%22c0ee404c8087d71:0%22	https://www.edukitinc.com/Themes/Webmoco.Responsive.No1/PillarPage/Images/schools-supply-kits.jpg	/home/jredmond/websites/EduKitinc_com/www.edukitinc.com/Themes/Webmoco.Responsive.No1/PillarPage/Images/schools-supply-kits.jpg	(from https://www.edukitinc.com/online-school-supplies)
14:34:58	22788/22788	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2002%20Jul%202025%2021:34:58%20GMT	https://www.edukitinc.com/blog/04/06/2020/how-does-the-edukit-program-work	/home/jredmond/websites/EduKitinc_com/www.edukitinc.com/blog/04/06/2020/how-does-the-edukit-program-work.81.delayed	(from https://www.edukitinc.com/online-school-supplies)
14:34:59	22796/22796	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2002%20Jul%202025%2021:35:00%20GMT	https://www.edukitinc.com/blog/06/25/2020/who-benefits-from-school-supply-kits	/home/jredmond/websites/EduKitinc_com/www.edukitinc.com/blog/06/25/2020/who-benefits-from-school-supply-kits.82.delayed	(from https://www.edukitinc.com/online-school-supplies)
14:35:02	1146300/1146300	---M--	200	added ('OK')	image/png	etag:%226129254c8087d71:0%22	https://www.edukitinc.com/Themes/Webmoco.Responsive.No1/PillarPage/Images/backpack.png	/home/jredmond/websites/EduKitinc_com/www.edukitinc.com/Themes/Webmoco.Responsive.No1/PillarPage/Images/backpack.png	(from https://www.edukitinc.com/online-school-supplies)
14:35:02	89501/89501	---M--	200	added ('OK')	text/javascript	date:Wed,%2010%20Mar%202021%2014:28:09%20GMT	https://ajax.googleapis.com/ajax/libs/jquery/3.6.0/jquery.min.js	/home/jredmond/websites/EduKitinc_com/ajax.googleapis.com/ajax/libs/jquery/3.6.0/jquery.min.js	(from https://www.edukitinc.com/online-school-supplies)
14:35:02	6821/6821	---M-Z	200	added ('OK')	application/javascript	etag:%22baa9454c8087d71:0%22	https://www.edukitinc.com/Themes/Webmoco.Responsive.No1/PillarPage/pillar-page-functions.js	/home/jredmond/websites/EduKitinc_com/www.edukitinc.com/Themes/Webmoco.Responsive.No1/PillarPage/pillar-page-functions.js	(from https://www.edukitinc.com/online-school-supplies)
14:35:03	0/-1	---M--	301	error ('')			https://www.edukitinc.com/privacy-policy	/home/jredmond/websites/EduKitinc_com/www.edukitinc.com/privacy-policy.86.delayed	(from https://www.edukitinc.com/online-school-supplies)
14:35:04	217039/217039	---MCZ	200	added ('OK')	text/xml	date:Wed,%2002%20Jul%202025%2021:35:04%20GMT	https://www.edukitinc.com/rss?containerid=401	/home/jredmond/websites/EduKitinc_com/www.edukitinc.com/rssd12d	(from https://www.edukitinc.com/blog)
14:35:04	26540/26540	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jul%202025%2021:35:05%20GMT	https://www.edukitinc.com/blog/01/24/2025/how-long-does-it-take-to-coordinate-a-school-supply-kit-program	/home/jredmond/websites/EduKitinc_com/www.edukitinc.com/blog/01/24/2025/how-long-does-it-take-to-coordinate-a-school-supply-kit-program.html	(from https://www.edukitinc.com/blog)
14:35:05	36818/36818	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jul%202025%2021:35:05%20GMT	https://www.edukitinc.com/Tags/School%20Supply%20Kits	/home/jredmond/websites/EduKitinc_com/www.edukitinc.com/Tags/School%20Supply%20Kits.html	(from https://www.edukitinc.com/blog)
14:35:06	33685/33685	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jul%202025%2021:35:07%20GMT	https://www.edukitinc.com/Tags/Back-to-School	/home/jredmond/websites/EduKitinc_com/www.edukitinc.com/Tags/Back-to-School.html	(from https://www.edukitinc.com/blog)
14:35:07	24714/24714	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jul%202025%2021:35:08%20GMT	https://www.edukitinc.com/Tags/Back-to-School%20Supply%20Kits	/home/jredmond/websites/EduKitinc_com/www.edukitinc.com/Tags/Back-to-School%20Supply%20Kits.html	(from https://www.edukitinc.com/blog)
14:35:08	24646/24646	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jul%202025%2021:35:10%20GMT	https://www.edukitinc.com/Tags/Coordinator	/home/jredmond/websites/EduKitinc_com/www.edukitinc.com/Tags/Coordinator.html	(from https://www.edukitinc.com/blog)
14:35:09	24782/24782	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jul%202025%2021:35:11%20GMT	https://www.edukitinc.com/Tags/How%20to%20run%20a%20school%20supply%20kit%20program	/home/jredmond/websites/EduKitinc_com/www.edukitinc.com/Tags/How%20to%20run%20a%20school%20supply%20kit%20program.html	(from https://www.edukitinc.com/blog)
14:35:10	26698/26698	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jul%202025%2021:35:12%20GMT	https://www.edukitinc.com/blog/11/12/2024/edukit-uncovered-how-school-supply-kits-simplify-back-to-school-for-families-and-schools	/home/jredmond/websites/EduKitinc_com/www.edukitinc.com/blog/11/12/2024/edukit-uncovered-how-school-supply-kits-simplify-back-to-school-for-families-and-schools.html	(from https://www.edukitinc.com/blog)
14:35:11	30989/30989	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jul%202025%2021:35:12%20GMT	https://www.edukitinc.com/Tags/School%20Coordinators	/home/jredmond/websites/EduKitinc_com/www.edukitinc.com/Tags/School%20Coordinators.html	(from https://www.edukitinc.com/blog)
14:35:12	24633/24633	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jul%202025%2021:35:13%20GMT	https://www.edukitinc.com/Tags/School%20Fundraiser	/home/jredmond/websites/EduKitinc_com/www.edukitinc.com/Tags/School%20Fundraiser.html	(from https://www.edukitinc.com/blog)
14:35:13	28551/28551	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jul%202025%2021:35:14%20GMT	https://www.edukitinc.com/blog/09/26/2024/implementing-a-successful-school-supply-kit-program-a-step-by-step-guide-for-parent-group-and-school-leaders	/home/jredmond/websites/EduKitinc_com/www.edukitinc.com/blog/09/26/2024/implementing-a-successful-school-supply-kit-program-a-step-by-step-guide-for-parent-group-and-school-leaders.html	(from https://www.edukitinc.com/blog)
